__run_id,__done,algorithm,library,dataset,process,accuracy,f1_score,r2,runtime_s,cpu_user_s,cpu_system_s,memory_delta_mb,energy_j,estimated_CO2_kg,
linear_statsmodels_small_training_rep0,DONE,linear,statsmodels,small,training,,,,0.618,0.002381,0.0027061669999999998,18.296875,6.726684727478027,,10.884603118896484
linear_statsmodels_small_inference_rep0,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.618,0.0028162909999999994,0.003130959,19.03125,1.6072435604095459,,2.6007177352905275
logistic_sklearn_large_training_rep0,DONE,logistic,sklearn,large,training,,,,1.027,0.0023758340000000003,0.002795999999999999,19.015625,2.837183707373483,,2.762593678065709
logistic_sklearn_large_inference_rep0,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.823,0.002351667,0.00271025,17.890625,2.2793252652486165,,2.7695325215657554
linear_sklearn_medium_training_rep0,DONE,linear,sklearn,medium,training,,,,0.819,0.005107834,0.006473042000000001,19.125,2.224731459617614,,2.7163998285929356
linear_sklearn_medium_inference_rep0,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.619,0.0022259999999999997,0.002445749999999999,18.015625,1.6036393783569338,,2.5906936645507814
linear_sklearn_large_training_rep0,DONE,linear,sklearn,large,training,,,,1.027,0.003103375,0.0033575410000000003,18.328125,3.378961623328073,,3.2901281629289905
linear_sklearn_large_inference_rep0,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.822,0.002628792,0.002952667,19.015625,2.1982759351730343,,2.6743016242980953
logistic_statsmodels_large_training_rep0,DONE,logistic,statsmodels,large,training,,,,6.739,0.0025634580000000002,0.003975375,16.40625,90.67758919386182,,13.455644634791783
logistic_statsmodels_large_inference_rep0,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.027,0.004360209,0.005902917000000001,19.09375,3.0766996311460226,,2.995812688555037
linear_sklearn_small_training_rep0,DONE,linear,sklearn,small,training,,,,0.62,0.002554583,0.0029379999999999996,18.484375,1.8532720832824707,,2.9891485214233398
linear_sklearn_small_inference_rep0,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.619,0.0029853329999999997,0.003365916,18.5,1.7131495136260986,,2.7676082611083985
logistic_statsmodels_small_training_rep0,DONE,logistic,statsmodels,small,training,,,,0.823,0.006934708999999999,0.007998540999999998,17.921875,2.404748516877492,,2.921930154164632
logistic_statsmodels_small_inference_rep0,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.616,0.0026509589999999996,0.0028952500000000003,19.203125,1.6078823333740235,,2.6101985931396485
linear_statsmodels_medium_training_rep0,DONE,linear,statsmodels,medium,training,,,,0.82,0.0035401669999999994,0.0037385829999999993,17.953125,2.1031455993652344,,2.5648117065429688
linear_statsmodels_medium_inference_rep0,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.821,0.006432167000000001,0.00755475,18.734375,2.2437035789489745,,2.732891082763672
logistic_sklearn_small_training_rep0,DONE,logistic,sklearn,small,training,,,,0.619,0.002816792,0.003106625,17.921875,1.6816573596954345,,2.716732406616211
logistic_sklearn_small_inference_rep0,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.616,0.0024627909999999998,0.002732041000000001,18.453125,1.7079791610717776,,2.77269344329834
logistic_sklearn_medium_training_rep0,DONE,logistic,sklearn,medium,training,,,,0.82,0.004576042,0.005642,19.0,2.270024684270223,,2.768322785695394
logistic_sklearn_medium_inference_rep0,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.619,0.0023074999999999997,0.0025236669999999994,17.984375,1.6796156637191773,,2.713434028625488
linear_statsmodels_large_training_rep0,DONE,linear,statsmodels,large,training,,,,1.231,0.002145333,0.002484542,18.984375,3.3358835513591765,,2.7098972797393794
linear_statsmodels_large_inference_rep0,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.026,0.005578916999999999,0.007025375,18.53125,2.8284725761413574,,2.756795883178711
logistic_statsmodels_medium_training_rep0,DONE,logistic,statsmodels,medium,training,,,,1.027,0.003025,0.0032683750000000004,17.796875,2.8936105352129253,,2.817537035260882
logistic_statsmodels_medium_inference_rep0,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.82,0.006903791999999999,0.007732917,18.21875,2.289984000523885,,2.7926634152730307
linear_statsmodels_large_training_rep1,DONE,linear,statsmodels,large,training,,,,1.231,0.002231625,0.0025532919999999995,18.515625,3.751595931529998,,3.047600269317626
linear_statsmodels_large_inference_rep1,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.025,0.005436917,0.006536917,18.671875,3.616383228983197,,3.528178759983607
linear_sklearn_small_training_rep1,DONE,linear,sklearn,small,training,,,,0.619,0.002675292,0.0028968329999999997,18.515625,1.6511355810165405,,2.667424201965332
linear_sklearn_small_inference_rep1,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.619,0.003080834,0.003308625,17.859375,1.6341068471908569,,2.639914131164551
linear_statsmodels_small_training_rep1,DONE,linear,statsmodels,small,training,,,,0.619,0.002547666,0.002701540999999999,17.84375,1.6577136838912963,,2.67805118560791
linear_statsmodels_small_inference_rep1,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.616,0.0026751250000000004,0.0028791249999999997,17.984375,1.6448880615234374,,2.6702728271484375
linear_sklearn_medium_training_rep1,DONE,linear,sklearn,medium,training,,,,0.821,0.005981916,0.006984916999999999,18.578125,2.2899354085922243,,2.789202690124512
linear_sklearn_medium_inference_rep1,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.619,0.00236625,0.0026918340000000006,19.0,1.6878678085327148,,2.726765441894531
linear_sklearn_large_training_rep1,DONE,linear,sklearn,large,training,,,,1.027,0.003580542,0.004167666,18.265625,2.911131442614964,,2.8345973151070734
linear_sklearn_large_inference_rep1,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.823,0.0027447089999999997,0.0030047499999999996,18.5,2.1817193857828774,,2.650934855143229
logistic_sklearn_large_training_rep1,DONE,logistic,sklearn,large,training,,,,1.023,0.0025785,0.002859416,17.953125,2.830349077769688,,2.766714641026088
logistic_sklearn_large_inference_rep1,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.823,0.0025185,0.0027430829999999995,18.484375,2.192960481484731,,2.664593537648519
logistic_statsmodels_large_training_rep1,DONE,logistic,statsmodels,large,training,,,,6.734,0.004352041,0.004895040999999999,20.34375,91.24132145118713,,13.549349784851074
logistic_statsmodels_large_inference_rep1,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.024,0.004056417,0.004739915999999999,19.296875,2.921732282366071,,2.8532541819981163
logistic_statsmodels_medium_training_rep1,DONE,logistic,statsmodels,medium,training,,,,1.027,0.002932,0.0033475830000000003,18.734375,2.991461101531983,,2.9128150939941415
logistic_statsmodels_medium_inference_rep1,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.821,0.00688125,0.0076824580000000005,18.328125,2.3249113101959225,,2.831804275512695
logistic_sklearn_medium_training_rep1,DONE,logistic,sklearn,medium,training,,,,0.823,0.0049591670000000004,0.006082542,18.921875,2.1723070464134215,,2.639498233795166
logistic_sklearn_medium_inference_rep1,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.619,0.002205167,0.002575332999999999,18.78125,1.6468709594726563,,2.6605346679687503
logistic_sklearn_small_training_rep1,DONE,logistic,sklearn,small,training,,,,0.619,0.002630833,0.0029052080000000003,18.5625,1.5223663482666014,,2.4593963623046875
logistic_sklearn_small_inference_rep1,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.619,0.0030312919999999997,0.0034099590000000006,19.21875,1.513979963684082,,2.445848083496094
linear_statsmodels_medium_training_rep1,DONE,linear,statsmodels,medium,training,,,,0.823,0.0035382910000000003,0.0041364999999999996,19.203125,2.2311926078796387,,2.711048126220703
linear_statsmodels_medium_inference_rep1,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.619,0.002189042,0.0024920000000000003,18.609375,1.6252310836791992,,2.6255752563476564
logistic_statsmodels_small_training_rep1,DONE,logistic,statsmodels,small,training,,,,0.625,0.0021805839999999997,0.002596958,18.75,1.7556430101394653,,2.8090288162231447
logistic_statsmodels_small_inference_rep1,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.627,0.0029267499999999997,0.0029787499999999996,17.796875,1.6694922615051269,,2.662667083740234
linear_sklearn_large_training_rep2,DONE,linear,sklearn,large,training,,,,1.052,0.003544083,0.004042958,18.578125,2.9318828397478374,,2.7869608742850165
linear_sklearn_large_inference_rep2,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.843,0.003054,0.0035216659999999997,19.03125,2.3621455307006833,,2.8020706176757812
linear_sklearn_small_training_rep2,DONE,linear,sklearn,small,training,,,,0.634,0.003191542,0.0035575000000000008,18.59375,1.5878199920654297,,2.5044479370117188
linear_sklearn_small_inference_rep2,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.634,0.0032420829999999998,0.0035879170000000004,18.46875,1.5294176177978516,,2.4123306274414062
linear_sklearn_medium_training_rep2,DONE,linear,sklearn,medium,training,,,,0.633,0.002151209,0.002551707999999999,18.921875,1.6055043960571287,,2.536341857910156
linear_sklearn_medium_inference_rep2,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.634,0.002414792,0.0027849579999999997,18.703125,1.5413186614990233,,2.4311019897460935
logistic_sklearn_small_training_rep2,DONE,logistic,sklearn,small,training,,,,0.623,0.002841959,0.003111916,18.765625,1.5523444173812866,,2.4917245864868165
logistic_sklearn_small_inference_rep2,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.632,0.0031217910000000005,0.0035529579999999993,18.984375,1.535819500732422,,2.430094146728516
logistic_statsmodels_medium_training_rep2,DONE,logistic,statsmodels,medium,training,,,,1.052,0.004156125,0.004455625,18.03125,2.8882875191824775,,2.7455204554966515
logistic_statsmodels_medium_inference_rep2,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.633,0.002211208,0.002573833,18.59375,1.6512398437499998,,2.60859375
linear_statsmodels_medium_training_rep2,DONE,linear,statsmodels,medium,training,,,,0.843,0.0039352910000000005,0.004202709,18.359375,2.42259916305542,,2.8737831115722656
linear_statsmodels_medium_inference_rep2,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.833,0.006796333000000001,0.007786167,18.25,2.373157400131226,,2.8489284515380864
logistic_sklearn_medium_training_rep2,DONE,logistic,sklearn,medium,training,,,,0.836,0.006432333,0.007545500000000002,19.0,2.3755056635538736,,2.8415139516194663
logistic_sklearn_medium_inference_rep2,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.63,0.0023326669999999996,0.0026931660000000003,19.1875,1.6188322048187256,,2.5695749282836915
linear_statsmodels_large_training_rep2,DONE,linear,statsmodels,large,training,,,,1.252,0.0022121250000000005,0.002651790999999999,19.03125,3.617609401702881,,2.8894643783569336
linear_statsmodels_large_inference_rep2,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.047,0.006283707999999999,0.007454499999999999,19.0,3.133277196202959,,2.99262387411935
linear_statsmodels_small_training_rep2,DONE,linear,statsmodels,small,training,,,,0.634,0.002786333,0.0031042920000000007,18.796875,1.6381745056152344,,2.5838714599609376
linear_statsmodels_small_inference_rep2,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.634,0.0031907919999999996,0.003615208,18.53125,1.5615132873535156,,2.4629547119140622
logistic_statsmodels_large_training_rep2,DONE,logistic,statsmodels,large,training,,,,6.678,0.003776584,0.0045481670000000005,20.328125,89.26851562718782,,13.36755250481998
logistic_statsmodels_large_inference_rep2,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.036,0.004604625,0.005755833,18.5,3.395226219177246,,3.2772453853062222
logistic_sklearn_large_training_rep2,DONE,logistic,sklearn,large,training,,,,1.052,0.002755708,0.003169790999999999,18.625,2.983627828325544,,2.8361481257847374
logistic_sklearn_large_inference_rep2,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.835,0.002209458,0.0024764999999999995,17.8125,2.3065951005617777,,2.7623893419901533
logistic_statsmodels_small_training_rep2,DONE,logistic,statsmodels,small,training,,,,0.634,0.002329125,0.0026457919999999992,19.234375,1.8604866210937496,,2.9345214843749994
logistic_statsmodels_small_inference_rep2,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.634,0.002936375,0.0031945420000000007,18.625,1.7051724140167235,,2.6895463943481444
logistic_statsmodels_medium_training_rep3,DONE,logistic,statsmodels,medium,training,,,,1.052,0.003428334,0.0038472080000000004,18.421875,3.1692375134059363,,3.0125831876482283
logistic_statsmodels_medium_inference_rep3,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.002181125,0.0025839580000000008,18.828125,1.643117956542969,,2.5916687011718755
logistic_sklearn_large_training_rep3,DONE,logistic,sklearn,large,training,,,,1.052,0.0031290419999999994,0.0036429999999999995,18.796875,2.9514337588718953,,2.805545398167201
logistic_sklearn_large_inference_rep3,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.843,0.0024574170000000004,0.002892625000000001,19.078125,2.3503772139549253,,2.788110574086507
linear_statsmodels_large_training_rep3,DONE,linear,statsmodels,large,training,,,,1.252,0.002144875,0.0024971670000000007,18.515625,3.570831158638001,,2.852101564407349
linear_statsmodels_large_inference_rep3,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.04,0.005866625,0.007094250000000001,18.8125,2.738517619541714,,2.6331900187901094
linear_statsmodels_small_training_rep3,DONE,linear,statsmodels,small,training,,,,0.627,0.0027360830000000003,0.0030464999999999997,18.828125,1.5811325094223023,,2.5217424392700196
linear_statsmodels_small_inference_rep3,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.634,0.003058458,0.00347175,18.640625,1.6488614532470702,,2.600727844238281
linear_sklearn_small_training_rep3,DONE,linear,sklearn,small,training,,,,0.634,0.0031662920000000002,0.003547541999999999,18.78125,1.6597418823242187,,2.617889404296875
linear_sklearn_small_inference_rep3,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.634,0.003424625,0.0036398339999999998,17.84375,1.684473648071289,,2.6568984985351562
logistic_sklearn_small_training_rep3,DONE,logistic,sklearn,small,training,,,,0.634,0.0031234580000000004,0.003532792,19.09375,1.7105027069091796,,2.6979537963867184
logistic_sklearn_small_inference_rep3,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.634,0.003158167,0.0037025829999999997,18.78125,1.6734955108642577,,2.639582824707031
linear_statsmodels_medium_training_rep3,DONE,linear,statsmodels,medium,training,,,,0.84,0.003914875,0.0041866659999999995,18.484375,2.226222915649414,,2.650265375773112
linear_statsmodels_medium_inference_rep3,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.625,0.0021934579999999997,0.0025685829999999993,18.96875,1.542659878730774,,2.468255805969238
logistic_statsmodels_small_training_rep3,DONE,logistic,statsmodels,small,training,,,,0.629,0.0022187500000000002,0.0025085839999999995,19.140625,1.5995111474990846,,2.5429430007934575
logistic_statsmodels_small_inference_rep3,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.625,0.0028901250000000003,0.003145708999999999,18.796875,1.5171421766281128,,2.4274274826049806
logistic_statsmodels_large_training_rep3,DONE,logistic,statsmodels,large,training,,,,6.681,0.004170083999999999,0.004732541999999999,19.796875,88.68427949523925,,13.27410260368796
logistic_statsmodels_large_inference_rep3,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.047,0.004849417,0.006453459,19.140625,2.753132838249206,,2.6295442581176753
logistic_sklearn_medium_training_rep3,DONE,logistic,sklearn,medium,training,,,,0.843,0.005291667,0.006573208,18.5,2.3569685111045837,,2.795929431915283
logistic_sklearn_medium_inference_rep3,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.002291584,0.0026750000000000003,17.984375,1.6296006172180175,,2.57034797668457
linear_sklearn_medium_training_rep3,DONE,linear,sklearn,medium,training,,,,0.634,0.0021934999999999997,0.002687458,18.96875,1.5573473899841308,,2.456383895874023
linear_sklearn_medium_inference_rep3,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.634,0.0023474999999999998,0.0028560830000000006,18.890625,1.6468825008392334,,2.5976064682006834
linear_sklearn_large_training_rep3,DONE,linear,sklearn,large,training,,,,1.045,0.0034011659999999997,0.004237291000000001,19.015625,2.966572076252528,,2.838824953351702
linear_sklearn_large_inference_rep3,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.84,0.0028334999999999996,0.003345250000000001,19.21875,2.381678009033203,,2.8353309631347656
logistic_sklearn_medium_training_rep4,DONE,logistic,sklearn,medium,training,,,,0.843,0.006381875,0.008093625,18.203125,2.2819094314575192,,2.706891377766927
logistic_sklearn_medium_inference_rep4,DONE,logistic,sklearn,medium,inference,0.97808,0.9672969297887078,nan,0.634,0.00224375,0.0027521660000000003,18.640625,1.6403163452148437,,2.587249755859375
linear_statsmodels_large_training_rep4,DONE,linear,statsmodels,large,training,,,,1.252,0.002198208,0.0027056250000000006,18.515625,3.5265021085739137,,2.816694974899292
linear_statsmodels_large_inference_rep4,DONE,linear,statsmodels,large,inference,nan,nan,0.6725440184152305,1.043,0.00626275,0.007298458,18.625,2.9235139808654784,,2.802985600062779
logistic_statsmodels_large_training_rep4,DONE,logistic,statsmodels,large,training,,,,6.487,0.0023686670000000005,0.0028653329999999994,19.8125,86.14987410513561,,13.280387560526531
logistic_statsmodels_large_inference_rep4,DONE,logistic,statsmodels,large,inference,1.0,1.0,nan,1.044,0.004937041,0.006084875,19.125,2.9266052742004387,,2.8032617568969718
linear_sklearn_large_training_rep4,DONE,linear,sklearn,large,training,,,,1.043,0.0033648330000000002,0.0038890829999999998,18.765625,2.9388424615859985,,2.8176821299961636
linear_sklearn_large_inference_rep4,DONE,linear,sklearn,large,inference,nan,nan,0.6725440184152253,0.833,0.002514459,0.0029703329999999995,18.484375,2.258268664677938,,2.7110068003336596
linear_sklearn_small_training_rep4,DONE,linear,sklearn,small,training,,,,0.632,0.0028291670000000005,0.0032497079999999996,18.59375,1.6847386474609376,,2.6657257080078125
linear_sklearn_small_inference_rep4,DONE,linear,sklearn,small,inference,nan,nan,0.0096459506580444,0.634,0.0032430000000000002,0.0038588749999999995,18.96875,1.686487789916992,,2.6600753784179685
linear_statsmodels_small_training_rep4,DONE,linear,statsmodels,small,training,,,,0.634,0.003001208,0.00317775,17.828125,1.6629072387695312,,2.6228820800781247
linear_statsmodels_small_inference_rep4,DONE,linear,statsmodels,small,inference,nan,nan,0.0096459506580489,0.628,0.002913125,0.0033549999999999995,18.859375,1.6360781799316404,,2.605220031738281
linear_sklearn_medium_training_rep4,DONE,linear,sklearn,medium,training,,,,0.839,0.007074625000000001,0.008161166000000001,18.296875,2.3153258732159934,,2.759625593821208
linear_sklearn_medium_inference_rep4,DONE,linear,sklearn,medium,inference,nan,nan,0.5554700019907828,0.633,0.0024055000000000005,0.0028201250000000015,19.09375,1.6710465688705443,,2.639883995056152
logistic_statsmodels_small_training_rep4,DONE,logistic,statsmodels,small,training,,,,0.634,0.002267417,0.0025846249999999992,18.5625,1.610460707092285,,2.5401588439941403
logistic_statsmodels_small_inference_rep4,DONE,logistic,statsmodels,small,inference,0.9785,0.9678668182966892,nan,0.632,0.002885458,0.0032543339999999994,19.1875,1.6650596481323243,,2.6345880508422854
logistic_sklearn_small_training_rep4,DONE,logistic,sklearn,small,training,,,,0.634,0.002863,0.003241667,18.65625,1.664851727294922,,2.6259490966796877
logistic_sklearn_small_inference_rep4,DONE,logistic,sklearn,small,inference,0.9785,0.9678668182966892,nan,0.627,0.002567792,0.0032029999999999993,18.703125,1.611784697341919,,2.5706295013427733
linear_statsmodels_medium_training_rep4,DONE,linear,statsmodels,medium,training,,,,0.843,0.00397075,0.004359708,18.546875,2.2774096035957334,,2.7015535036722818
linear_statsmodels_medium_inference_rep4,DONE,linear,statsmodels,medium,inference,nan,nan,0.5554700019907838,0.634,0.0021937500000000004,0.00263475,18.84375,1.6538068389892577,,2.6085281372070312
logistic_statsmodels_medium_training_rep4,DONE,logistic,statsmodels,medium,training,,,,1.052,0.003426708,0.003911500000000001,18.484375,2.938513277326311,,2.7932635716029575
logistic_statsmodels_medium_inference_rep4,DONE,logistic,statsmodels,medium,inference,0.97808,0.9672969297887078,nan,0.834,0.006863833,0.007879208,18.75,2.285179693222046,,2.740023612976074
logistic_sklearn_large_training_rep4,DONE,logistic,sklearn,large,training,,,,1.052,0.0031432079999999998,0.0035936250000000005,18.59375,2.959453145708356,,2.813168389456612
logistic_sklearn_large_inference_rep4,DONE,logistic,sklearn,large,inference,1.0,1.0,nan,0.843,0.0025566250000000003,0.0028653339999999998,18.5625,2.338586788654327,,2.7741243044535318
